원보험사코드,원수사명,티커,생손보여부,공시분기,항목번호,항목명,종류주,값
KR0071,흥국생명보험,X,생명보험,2026.1Q,1,주당액면가액(원),-,5000.0
KR0071,흥국생명보험,X,생명보험,2026.2Q,1,주당액면가액(원),-,5000.0
KR0071,흥국생명보험,X,생명보험,2023.4Q,2,(연결)당기순이익(백만원),-,249865.0
KR0071,흥국생명보험,X,생명보험,2024.1Q,2,(연결)당기순이익(백만원),-,43124.0
KR0071,흥국생명보험,X,생명보험,2024.2Q,2,(연결)당기순이익(백만원),-,105563.0
KR0071,흥국생명보험,X,생명보험,2024.3Q,2,(연결)당기순이익(백만원),-,186972.0
KR0071,흥국생명보험,X,생명보험,2024.4Q,2,(연결)당기순이익(백만원),-,164415.0
KR0071,흥국생명보험,X,생명보험,2025.1Q,2,(연결)당기순이익(백만원),-,89233.0
KR0071,흥국생명보험,X,생명보험,2025.2Q,2,(연결)당기순이익(백만원),-,138936.0
KR0071,흥국생명보험,X,생명보험,2025.3Q,2,(연결)당기순이익(백만원),-,192545.0
KR0071,흥국생명보험,X,생명보험,2025.4Q,2,(연결)당기순이익(백만원),-,384137.0
KR0071,흥국생명보험,X,생명보험,2026.1Q,2,(연결)당기순이익(백만원),-,49666.0
KR0071,흥국생명보험,X,생명보험,2026.2Q,2,(연결)당기순이익(백만원),-,140156.0
KR0071,흥국생명보험,X,생명보험,2023.4Q,3,(별도)당기순이익(백만원),-,131823.0
KR0071,흥국생명보험,X,생명보험,2024.1Q,3,(별도)당기순이익(백만원),-,28811.0
KR0071,흥국생명보험,X,생명보험,2024.2Q,3,(별도)당기순이익(백만원),-,73963.0
KR0071,흥국생명보험,X,생명보험,2024.3Q,3,(별도)당기순이익(백만원),-,127460.0
KR0071,흥국생명보험,X,생명보험,2024.4Q,3,(별도)당기순이익(백만원),-,140645.0
KR0071,흥국생명보험,X,생명보험,2025.1Q,3,(별도)당기순이익(백만원),-,31325.0
KR0071,흥국생명보험,X,생명보험,2025.2Q,3,(별도)당기순이익(백만원),-,82934.0
KR0071,흥국생명보험,X,생명보험,2025.3Q,3,(별도)당기순이익(백만원),-,128017.0
KR0071,흥국생명보험,X,생명보험,2025.4Q,3,(별도)당기순이익(백만원),-,339344.0
KR0071,흥국생명보험,X,생명보험,2026.1Q,3,(별도)당기순이익(백만원),-,50902.0
KR0071,흥국생명보험,X,생명보험,2026.2Q,3,(별도)당기순이익(백만원),-,128591.0
KR0071,흥국생명보험,X,생명보험,2023.4Q,4,(연결)주당순이익(원),-,14424.0
KR0071,흥국생명보험,X,생명보험,2024.1Q,4,(연결)주당순이익(원),-,2691.0
KR0071,흥국생명보험,X,생명보험,2024.2Q,4,(연결)주당순이익(원),-,6588.0
KR0071,흥국생명보험,X,생명보험,2024.3Q,4,(연결)주당순이익(원),-,11668.0
KR0071,흥국생명보험,X,생명보험,2024.4Q,4,(연결)주당순이익(원),-,10111.0
KR0071,흥국생명보험,X,생명보험,2025.1Q,4,(연결)주당순이익(원),-,5854.0
KR0071,흥국생명보험,X,생명보험,2025.2Q,4,(연결)주당순이익(원),-,8918.0
KR0071,흥국생명보험,X,생명보험,2025.3Q,4,(연결)주당순이익(원),-,12227.0
KR0071,흥국생명보험,X,생명보험,2025.4Q,4,(연결)주당순이익(원),-,22804.0
KR0071,흥국생명보험,X,생명보험,2026.1Q,4,(연결)주당순이익(원),-,3062.0
KR0071,흥국생명보험,X,생명보험,2026.2Q,4,(연결)주당순이익(원),-,8672.0
KR0071,흥국생명보험,X,생명보험,2023.1Q,5,현금배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2023.2Q,5,현금배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2023.3Q,5,현금배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2023.4Q,5,현금배당금총액(백만원),-,16330.0
KR0071,흥국생명보험,X,생명보험,2024.1Q,5,현금배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2024.2Q,5,현금배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2024.3Q,5,현금배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2024.4Q,5,현금배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2025.1Q,5,현금배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2025.2Q,5,현금배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2025.3Q,5,현금배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2025.4Q,5,현금배당금총액(백만원),-,16330.0
KR0071,흥국생명보험,X,생명보험,2026.1Q,5,현금배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2026.2Q,5,현금배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2023.1Q,6,주식배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2023.2Q,6,주식배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2023.3Q,6,주식배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2023.4Q,6,주식배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2024.1Q,6,주식배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2024.2Q,6,주식배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2024.3Q,6,주식배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2024.4Q,6,주식배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2025.1Q,6,주식배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2025.2Q,6,주식배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2025.3Q,6,주식배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2025.4Q,6,주식배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2026.1Q,6,주식배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2026.2Q,6,주식배당금총액(백만원),-,0.0
KR0071,흥국생명보험,X,생명보험,2023.4Q,7,(연결)현금배당성향(%),-,6.5
KR0071,흥국생명보험,X,생명보험,2025.4Q,7,(연결)현금배당성향(%),-,4.3
KR0071,흥국생명보험,X,생명보험,2023.4Q,8,주당 현금배당금(원),우선주,6691.0
KR0071,흥국생명보험,X,생명보험,2025.4Q,8,주당 현금배당금(원),우선주,6691.0
KR0072,케이디비생명보험,X,생명보험,2023.1Q,1,주당액면가액(원),-,5000.0
KR0072,케이디비생명보험,X,생명보험,2023.2Q,1,주당액면가액(원),-,5000.0
KR0072,케이디비생명보험,X,생명보험,2023.3Q,1,주당액면가액(원),-,5000.0
KR0072,케이디비생명보험,X,생명보험,2023.4Q,1,주당액면가액(원),-,5000.0
KR0072,케이디비생명보험,X,생명보험,2024.1Q,1,주당액면가액(원),-,5000.0
KR0072,케이디비생명보험,X,생명보험,2024.2Q,1,주당액면가액(원),-,5000.0
KR0072,케이디비생명보험,X,생명보험,2024.3Q,1,주당액면가액(원),-,5000.0
KR0072,케이디비생명보험,X,생명보험,2024.4Q,1,주당액면가액(원),-,5000.0
KR0072,케이디비생명보험,X,생명보험,2025.1Q,1,주당액면가액(원),-,5000.0
KR0072,케이디비생명보험,X,생명보험,2025.2Q,1,주당액면가액(원),-,5000.0
KR0072,케이디비생명보험,X,생명보험,2025.3Q,1,주당액면가액(원),-,5000.0
KR0072,케이디비생명보험,X,생명보험,2025.4Q,1,주당액면가액(원),-,5000.0
KR0072,케이디비생명보험,X,생명보험,2026.1Q,1,주당액면가액(원),-,5000.0
KR0072,케이디비생명보험,X,생명보험,2026.2Q,1,주당액면가액(원),-,5000.0
KR0072,케이디비생명보험,X,생명보험,2023.1Q,2,(연결)당기순이익(백만원),-,37670.0
KR0072,케이디비생명보험,X,생명보험,2023.2Q,2,(연결)당기순이익(백만원),-,57023.0
KR0072,케이디비생명보험,X,생명보험,2023.3Q,2,(연결)당기순이익(백만원),-,-17944.0
KR0072,케이디비생명보험,X,생명보험,2023.4Q,2,(연결)당기순이익(백만원),-,23949.0
KR0072,케이디비생명보험,X,생명보험,2024.1Q,2,(연결)당기순이익(백만원),-,7139.0
KR0072,케이디비생명보험,X,생명보험,2024.2Q,2,(연결)당기순이익(백만원),-,7085.0
KR0072,케이디비생명보험,X,생명보험,2024.3Q,2,(연결)당기순이익(백만원),-,12966.0
KR0072,케이디비생명보험,X,생명보험,2024.4Q,2,(연결)당기순이익(백만원),-,20418.0
KR0072,케이디비생명보험,X,생명보험,2025.1Q,2,(연결)당기순이익(백만원),-,2709.0
KR0072,케이디비생명보험,X,생명보험,2025.2Q,2,(연결)당기순이익(백만원),-,-10282.0
KR0072,케이디비생명보험,X,생명보험,2025.3Q,2,(연결)당기순이익(백만원),-,-28865.0
KR0072,케이디비생명보험,X,생명보험,2025.4Q,2,(연결)당기순이익(백만원),-,-111937.0
KR0072,케이디비생명보험,X,생명보험,2026.1Q,2,(연결)당기순이익(백만원),-,27834.0
KR0072,케이디비생명보험,X,생명보험,2026.2Q,2,(연결)당기순이익(백만원),-,12940.0
KR0072,케이디비생명보험,X,생명보험,2023.1Q,3,(별도)당기순이익(백만원),-,37673.0
KR0072,케이디비생명보험,X,생명보험,2023.2Q,3,(별도)당기순이익(백만원),-,57750.0
KR0072,케이디비생명보험,X,생명보험,2023.3Q,3,(별도)당기순이익(백만원),-,-17908.0
KR0072,케이디비생명보험,X,생명보험,2023.4Q,3,(별도)당기순이익(백만원),-,24019.0
KR0072,케이디비생명보험,X,생명보험,2024.1Q,3,(별도)당기순이익(백만원),-,7116.0
KR0072,케이디비생명보험,X,생명보험,2024.2Q,3,(별도)당기순이익(백만원),-,7015.0
KR0072,케이디비생명보험,X,생명보험,2023.1Q,4,(연결)주당순이익(원),-,368.0
KR0072,케이디비생명보험,X,생명보험,2023.2Q,4,(연결)주당순이익(원),-,2145.0
KR0072,케이디비생명보험,X,생명보험,2023.3Q,4,(연결)주당순이익(원),-,-1176.0
KR0072,케이디비생명보험,X,생명보험,2023.4Q,4,(연결)주당순이익(원),-,334.0
KR0072,케이디비생명보험,X,생명보험,2024.1Q,4,(연결)주당순이익(원),-,81.0
KR0072,케이디비생명보험,X,생명보험,2024.2Q,4,(연결)주당순이익(원),-,-18.0
KR0072,케이디비생명보험,X,생명보험,2024.3Q,4,(연결)주당순이익(원),-,18.0
KR0072,케이디비생명보험,X,생명보험,2024.4Q,4,(연결)주당순이익(원),-,63.0
KR0072,케이디비생명보험,X,생명보험,2025.1Q,4,(연결)주당순이익(원),-,-16.0
KR0072,케이디비생명보험,X,생명보험,2025.2Q,4,(연결)주당순이익(원),-,-190.0
KR0072,케이디비생명보험,X,생명보험,2025.3Q,4,(연결)주당순이익(원),-,-421.0
KR0072,케이디비생명보험,X,생명보험,2025.4Q,4,(연결)주당순이익(원),-,-7673.0
KR0072,케이디비생명보험,X,생명보험,2026.1Q,4,(연결)주당순이익(원),-,202.0
KR0072,케이디비생명보험,X,생명보험,2026.2Q,4,(연결)주당순이익(원),-,37.0
KR0072,케이디비생명보험,X,생명보험,2023.1Q,5,현금배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2023.2Q,5,현금배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2023.3Q,5,현금배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2023.4Q,5,현금배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2024.1Q,5,현금배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2024.2Q,5,현금배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2024.3Q,5,현금배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2024.4Q,5,현금배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2025.1Q,5,현금배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2025.2Q,5,현금배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2025.3Q,5,현금배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2025.4Q,5,현금배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2026.1Q,5,현금배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2026.2Q,5,현금배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2023.1Q,6,주식배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2023.2Q,6,주식배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2023.3Q,6,주식배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2023.4Q,6,주식배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2024.1Q,6,주식배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2024.2Q,6,주식배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2024.3Q,6,주식배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2024.4Q,6,주식배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2025.1Q,6,주식배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2025.2Q,6,주식배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2025.3Q,6,주식배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2025.4Q,6,주식배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2026.1Q,6,주식배당금총액(백만원),-,0.0
KR0072,케이디비생명보험,X,생명보험,2026.2Q,6,주식배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2023.1Q,1,주당액면가액(원),-,1000.0
KR0073,교보생명보험,X,생명보험,2023.2Q,1,주당액면가액(원),-,1000.0
KR0073,교보생명보험,X,생명보험,2023.3Q,1,주당액면가액(원),-,1000.0
KR0073,교보생명보험,X,생명보험,2023.4Q,1,주당액면가액(원),-,1000.0
KR0073,교보생명보험,X,생명보험,2024.1Q,1,주당액면가액(원),-,1000.0
KR0073,교보생명보험,X,생명보험,2024.2Q,1,주당액면가액(원),-,1000.0
KR0073,교보생명보험,X,생명보험,2024.3Q,1,주당액면가액(원),-,1000.0
KR0073,교보생명보험,X,생명보험,2024.4Q,1,주당액면가액(원),-,1000.0
KR0073,교보생명보험,X,생명보험,2025.1Q,1,주당액면가액(원),-,1000.0
KR0073,교보생명보험,X,생명보험,2025.2Q,1,주당액면가액(원),-,1000.0
KR0073,교보생명보험,X,생명보험,2025.3Q,1,주당액면가액(원),-,1000.0
KR0073,교보생명보험,X,생명보험,2025.4Q,1,주당액면가액(원),-,1000.0
KR0073,교보생명보험,X,생명보험,2026.1Q,1,주당액면가액(원),-,1000.0
KR0073,교보생명보험,X,생명보험,2026.2Q,1,주당액면가액(원),-,1000.0
KR0073,교보생명보험,X,생명보험,2023.1Q,2,(연결)당기순이익(백만원),-,500299.0
KR0073,교보생명보험,X,생명보험,2023.2Q,2,(연결)당기순이익(백만원),-,659343.0
KR0073,교보생명보험,X,생명보험,2023.3Q,2,(연결)당기순이익(백만원),-,603456.0
KR0073,교보생명보험,X,생명보험,2023.4Q,2,(연결)당기순이익(백만원),-,475364.0
KR0073,교보생명보험,X,생명보험,2024.1Q,2,(연결)당기순이익(백만원),-,293315.0
KR0073,교보생명보험,X,생명보험,2024.2Q,2,(연결)당기순이익(백만원),-,563106.0
KR0073,교보생명보험,X,생명보험,2024.3Q,2,(연결)당기순이익(백만원),-,876007.0
KR0073,교보생명보험,X,생명보험,2024.4Q,2,(연결)당기순이익(백만원),-,669304.0
KR0073,교보생명보험,X,생명보험,2025.1Q,2,(연결)당기순이익(백만원),-,285353.0
KR0073,교보생명보험,X,생명보험,2025.2Q,2,(연결)당기순이익(백만원),-,582366.0
KR0073,교보생명보험,X,생명보험,2025.3Q,2,(연결)당기순이익(백만원),-,884417.0
KR0073,교보생명보험,X,생명보험,2025.4Q,2,(연결)당기순이익(백만원),-,752270.0
KR0073,교보생명보험,X,생명보험,2026.1Q,2,(연결)당기순이익(백만원),-,458684.0
KR0073,교보생명보험,X,생명보험,2026.2Q,2,(연결)당기순이익(백만원),-,704801.0
KR0073,교보생명보험,X,생명보험,2023.1Q,3,(별도)당기순이익(백만원),-,449153.0
KR0073,교보생명보험,X,생명보험,2023.2Q,3,(별도)당기순이익(백만원),-,656242.0
KR0073,교보생명보험,X,생명보험,2023.3Q,3,(별도)당기순이익(백만원),-,602859.0
KR0073,교보생명보험,X,생명보험,2023.4Q,3,(별도)당기순이익(백만원),-,489082.0
KR0073,교보생명보험,X,생명보험,2024.1Q,3,(별도)당기순이익(백만원),-,311042.0
KR0073,교보생명보험,X,생명보험,2024.2Q,3,(별도)당기순이익(백만원),-,607512.0
KR0073,교보생명보험,X,생명보험,2024.3Q,3,(별도)당기순이익(백만원),-,939926.0
KR0073,교보생명보험,X,생명보험,2024.4Q,3,(별도)당기순이익(백만원),-,698736.0
KR0073,교보생명보험,X,생명보험,2025.1Q,3,(별도)당기순이익(백만원),-,315282.0
KR0073,교보생명보험,X,생명보험,2025.2Q,3,(별도)당기순이익(백만원),-,585307.0
KR0073,교보생명보험,X,생명보험,2025.3Q,3,(별도)당기순이익(백만원),-,846972.0
KR0073,교보생명보험,X,생명보험,2025.4Q,3,(별도)당기순이익(백만원),-,763210.0
KR0073,교보생명보험,X,생명보험,2026.1Q,3,(별도)당기순이익(백만원),-,330141.0
KR0073,교보생명보험,X,생명보험,2026.2Q,3,(별도)당기순이익(백만원),-,478627.0
KR0073,교보생명보험,X,생명보험,2023.1Q,4,(연결)주당순이익(원),-,4779.0
KR0073,교보생명보험,X,생명보험,2023.2Q,4,(연결)주당순이익(원),-,6124.0
KR0073,교보생명보험,X,생명보험,2023.3Q,4,(연결)주당순이익(원),-,5370.0
KR0073,교보생명보험,X,생명보험,2023.4Q,4,(연결)주당순이익(원),-,3941.0
KR0073,교보생명보험,X,생명보험,2024.1Q,4,(연결)주당순이익(원),-,2671.0
KR0073,교보생명보험,X,생명보험,2024.2Q,4,(연결)주당순이익(원),-,5174.0
KR0073,교보생명보험,X,생명보험,2024.3Q,4,(연결)주당순이익(원),-,8076.0
KR0073,교보생명보험,X,생명보험,2024.4Q,4,(연결)주당순이익(원),-,5752.0
KR0073,교보생명보험,X,생명보험,2025.1Q,4,(연결)주당순이익(원),-,2554.0
KR0073,교보생명보험,X,생명보험,2025.2Q,4,(연결)주당순이익(원),-,5232.0
KR0073,교보생명보험,X,생명보험,2025.3Q,4,(연결)주당순이익(원),-,7953.0
KR0073,교보생명보험,X,생명보험,2025.4Q,4,(연결)주당순이익(원),-,6339.0
KR0073,교보생명보험,X,생명보험,2026.1Q,4,(연결)주당순이익(원),-,4278.0
KR0073,교보생명보험,X,생명보험,2026.2Q,4,(연결)주당순이익(원),-,6424.0
KR0073,교보생명보험,X,생명보험,2023.1Q,5,현금배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2023.2Q,5,현금배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2023.3Q,5,현금배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2023.4Q,5,현금배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2024.1Q,5,현금배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2024.2Q,5,현금배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2024.3Q,5,현금배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2024.4Q,5,현금배당금총액(백만원),-,120487.0
KR0073,교보생명보험,X,생명보험,2025.1Q,5,현금배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2025.2Q,5,현금배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2025.3Q,5,현금배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2025.4Q,5,현금배당금총액(백만원),-,119488.0
KR0073,교보생명보험,X,생명보험,2026.1Q,5,현금배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2026.2Q,5,현금배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2023.1Q,6,주식배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2023.2Q,6,주식배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2023.3Q,6,주식배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2023.4Q,6,주식배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2024.1Q,6,주식배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2024.2Q,6,주식배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2024.3Q,6,주식배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2024.4Q,6,주식배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2025.1Q,6,주식배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2025.2Q,6,주식배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2025.3Q,6,주식배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2025.4Q,6,주식배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2026.1Q,6,주식배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2026.2Q,6,주식배당금총액(백만원),-,0.0
KR0073,교보생명보험,X,생명보험,2024.4Q,7,(연결)현금배당성향(%),-,18.0
KR0073,교보생명보험,X,생명보험,2025.4Q,7,(연결)현금배당성향(%),-,15.88
KR0073,교보생명보험,X,생명보험,2023.1Q,8,주당 현금배당금(원),보통주,0.0
KR0073,교보생명보험,X,생명보험,2023.2Q,8,주당 현금배당금(원),보통주,0.0
KR0073,교보생명보험,X,생명보험,2023.3Q,8,주당 현금배당금(원),보통주,0.0
KR0073,교보생명보험,X,생명보험,2023.4Q,8,주당 현금배당금(원),보통주,0.0
KR0073,교보생명보험,X,생명보험,2024.1Q,8,주당 현금배당금(원),보통주,0.0
KR0073,교보생명보험,X,생명보험,2024.2Q,8,주당 현금배당금(원),보통주,0.0
KR0073,교보생명보험,X,생명보험,2024.3Q,8,주당 현금배당금(원),보통주,0.0
KR0073,교보생명보험,X,생명보험,2024.4Q,8,주당 현금배당금(원),보통주,1200.0
KR0073,교보생명보험,X,생명보험,2025.1Q,8,주당 현금배당금(원),보통주,0.0
KR0073,교보생명보험,X,생명보험,2025.2Q,8,주당 현금배당금(원),보통주,0.0
KR0073,교보생명보험,X,생명보험,2025.3Q,8,주당 현금배당금(원),보통주,0.0
KR0073,교보생명보험,X,생명보험,2025.4Q,8,주당 현금배당금(원),보통주,1190.0
KR0073,교보생명보험,X,생명보험,2026.1Q,8,주당 현금배당금(원),보통주,0.0
KR0073,교보생명보험,X,생명보험,2026.2Q,8,주당 현금배당금(원),보통주,0.0
KR0073,교보생명보험,X,생명보험,2023.1Q,8,주당 현금배당금(원),우선주,0.0
KR0073,교보생명보험,X,생명보험,2023.2Q,8,주당 현금배당금(원),우선주,0.0
KR0073,교보생명보험,X,생명보험,2023.3Q,8,주당 현금배당금(원),우선주,0.0
KR0073,교보생명보험,X,생명보험,2023.4Q,8,주당 현금배당금(원),우선주,0.0
KR0073,교보생명보험,X,생명보험,2024.1Q,8,주당 현금배당금(원),우선주,0.0
KR0073,교보생명보험,X,생명보험,2024.2Q,8,주당 현금배당금(원),우선주,0.0
KR0073,교보생명보험,X,생명보험,2024.3Q,8,주당 현금배당금(원),우선주,0.0
KR0073,교보생명보험,X,생명보험,2024.4Q,8,주당 현금배당금(원),우선주,0.0
KR0073,교보생명보험,X,생명보험,2025.1Q,8,주당 현금배당금(원),우선주,0.0
KR0073,교보생명보험,X,생명보험,2025.2Q,8,주당 현금배당금(원),우선주,0.0
KR0073,교보생명보험,X,생명보험,2025.3Q,8,주당 현금배당금(원),우선주,0.0
KR0073,교보생명보험,X,생명보험,2025.4Q,8,주당 현금배당금(원),우선주,0.0
KR0073,교보생명보험,X,생명보험,2026.1Q,8,주당 현금배당금(원),우선주,0.0
KR0073,교보생명보험,X,생명보험,2026.2Q,8,주당 현금배당금(원),우선주,0.0
KR0073,교보생명보험,X,생명보험,2023.1Q,9,주당 주식배당(주),보통주,0.0
KR0073,교보생명보험,X,생명보험,2023.2Q,9,주당 주식배당(주),보통주,0.0
KR0073,교보생명보험,X,생명보험,2023.3Q,9,주당 주식배당(주),보통주,0.0
KR0073,교보생명보험,X,생명보험,2023.4Q,9,주당 주식배당(주),보통주,0.0
KR0073,교보생명보험,X,생명보험,2024.1Q,9,주당 주식배당(주),보통주,0.0
KR0073,교보생명보험,X,생명보험,2024.2Q,9,주당 주식배당(주),보통주,0.0
KR0073,교보생명보험,X,생명보험,2024.3Q,9,주당 주식배당(주),보통주,0.0
KR0073,교보생명보험,X,생명보험,2024.4Q,9,주당 주식배당(주),보통주,0.0
KR0073,교보생명보험,X,생명보험,2025.1Q,9,주당 주식배당(주),보통주,0.0
KR0073,교보생명보험,X,생명보험,2025.2Q,9,주당 주식배당(주),보통주,0.0
KR0073,교보생명보험,X,생명보험,2025.3Q,9,주당 주식배당(주),보통주,0.0
KR0073,교보생명보험,X,생명보험,2025.4Q,9,주당 주식배당(주),보통주,0.0
KR0073,교보생명보험,X,생명보험,2026.1Q,9,주당 주식배당(주),보통주,0.0
KR0073,교보생명보험,X,생명보험,2026.2Q,9,주당 주식배당(주),보통주,0.0
KR0073,교보생명보험,X,생명보험,2023.1Q,9,주당 주식배당(주),우선주,0.0
KR0073,교보생명보험,X,생명보험,2023.2Q,9,주당 주식배당(주),우선주,0.0
KR0073,교보생명보험,X,생명보험,2023.3Q,9,주당 주식배당(주),우선주,0.0
KR0073,교보생명보험,X,생명보험,2023.4Q,9,주당 주식배당(주),우선주,0.0
KR0073,교보생명보험,X,생명보험,2024.1Q,9,주당 주식배당(주),우선주,0.0
KR0073,교보생명보험,X,생명보험,2024.2Q,9,주당 주식배당(주),우선주,0.0
KR0073,교보생명보험,X,생명보험,2024.3Q,9,주당 주식배당(주),우선주,0.0
KR0073,교보생명보험,X,생명보험,2024.4Q,9,주당 주식배당(주),우선주,0.0
KR0073,교보생명보험,X,생명보험,2025.1Q,9,주당 주식배당(주),우선주,0.0
KR0073,교보생명보험,X,생명보험,2025.2Q,9,주당 주식배당(주),우선주,0.0
KR0073,교보생명보험,X,생명보험,2025.3Q,9,주당 주식배당(주),우선주,0.0
KR0073,교보생명보험,X,생명보험,2025.4Q,9,주당 주식배당(주),우선주,0.0
KR0073,교보생명보험,X,생명보험,2026.1Q,9,주당 주식배당(주),우선주,0.0
KR0073,교보생명보험,X,생명보험,2026.2Q,9,주당 주식배당(주),우선주,0.0
KR0079,미래에셋생명보험,085620,생명보험,2023.1Q,1,주당액면가액(원),-,5000.0
KR0079,미래에셋생명보험,085620,생명보험,2023.2Q,1,주당액면가액(원),-,5000.0
KR0079,미래에셋생명보험,085620,생명보험,2023.3Q,1,주당액면가액(원),-,5000.0
KR0079,미래에셋생명보험,085620,생명보험,2023.4Q,1,주당액면가액(원),-,5000.0
KR0079,미래에셋생명보험,085620,생명보험,2024.1Q,1,주당액면가액(원),-,5000.0
KR0079,미래에셋생명보험,085620,생명보험,2024.2Q,1,주당액면가액(원),-,5000.0
KR0079,미래에셋생명보험,085620,생명보험,2024.3Q,1,주당액면가액(원),-,5000.0
KR0079,미래에셋생명보험,085620,생명보험,2024.4Q,1,주당액면가액(원),-,5000.0
