원보험사코드,원수사명,티커,생손보여부,항목번호,항목명,공시분기,값,값_당분기
KR0071,흥국생명보험,X,생명보험,3,이자 부리,2023.2Q,385.5,194.0
KR0071,흥국생명보험,X,생명보험,4,가정 및 경험 조정,2023.2Q,2152.8,2562.3
KR0071,흥국생명보험,X,생명보험,5,CSM 상각,2023.2Q,-1018.8,-542.1
KR0071,흥국생명보험,X,생명보험,6,기말 CSM,2023.2Q,22189.3,22189.3
KR0071,흥국생명보험,X,생명보험,1,기초 CSM,2023.3Q,19137.5,22189.3
KR0071,흥국생명보험,X,생명보험,2,신계약 CSM,2023.3Q,2482.3,950.1
KR0071,흥국생명보험,X,생명보험,3,이자 부리,2023.3Q,607.9,222.4
KR0071,흥국생명보험,X,생명보험,4,가정 및 경험 조정,2023.3Q,1003.4,-1149.4
KR0071,흥국생명보험,X,생명보험,5,CSM 상각,2023.3Q,-1530.5,-511.7
KR0071,흥국생명보험,X,생명보험,6,기말 CSM,2023.3Q,21700.7,21700.7
KR0071,흥국생명보험,X,생명보험,1,기초 CSM,2023.4Q,19137.5,21700.7
KR0071,흥국생명보험,X,생명보험,2,신계약 CSM,2023.4Q,3672.1,1189.8
KR0071,흥국생명보험,X,생명보험,3,이자 부리,2023.4Q,830.8,222.9
KR0071,흥국생명보험,X,생명보험,4,가정 및 경험 조정,2023.4Q,834.8,-168.6
KR0071,흥국생명보험,X,생명보험,5,CSM 상각,2023.4Q,-2048.2,-517.7
KR0071,흥국생명보험,X,생명보험,6,기말 CSM,2023.4Q,22427.0,22427.0
KR0071,흥국생명보험,X,생명보험,1,기초 CSM,2024.1Q,22427.0,22427.0
KR0071,흥국생명보험,X,생명보험,2,신계약 CSM,2024.1Q,1053.7,1053.7
KR0071,흥국생명보험,X,생명보험,3,이자 부리,2024.1Q,226.8,226.8
KR0071,흥국생명보험,X,생명보험,4,가정 및 경험 조정,2024.1Q,-387.7,-387.7
KR0071,흥국생명보험,X,생명보험,5,CSM 상각,2024.1Q,-561.1,-561.1
KR0071,흥국생명보험,X,생명보험,6,기말 CSM,2024.1Q,22758.7,22758.7
KR0071,흥국생명보험,X,생명보험,1,기초 CSM,2024.2Q,22427.0,22758.7
KR0071,흥국생명보험,X,생명보험,2,신계약 CSM,2024.2Q,1930.8,877.1
KR0071,흥국생명보험,X,생명보험,3,이자 부리,2024.2Q,457.4,230.6
KR0071,흥국생명보험,X,생명보험,4,가정 및 경험 조정,2024.2Q,-1631.4,-1243.7
KR0071,흥국생명보험,X,생명보험,5,CSM 상각,2024.2Q,-1082.0,-520.9
KR0071,흥국생명보험,X,생명보험,6,기말 CSM,2024.2Q,22101.7,22101.7
KR0071,흥국생명보험,X,생명보험,1,기초 CSM,2024.3Q,22427.0,22101.7
KR0071,흥국생명보험,X,생명보험,2,신계약 CSM,2024.3Q,2850.9,920.1
KR0071,흥국생명보험,X,생명보험,3,이자 부리,2024.3Q,682.0,224.6
KR0071,흥국생명보험,X,생명보험,4,가정 및 경험 조정,2024.3Q,-1689.7,-58.3
KR0071,흥국생명보험,X,생명보험,5,CSM 상각,2024.3Q,-1597.7,-515.7
KR0071,흥국생명보험,X,생명보험,6,기말 CSM,2024.3Q,22672.6,22672.6
KR0071,흥국생명보험,X,생명보험,1,기초 CSM,2024.4Q,22427.0,22672.6
KR0071,흥국생명보험,X,생명보험,2,신계약 CSM,2024.4Q,3883.0,1032.1
KR0071,흥국생명보험,X,생명보험,3,이자 부리,2024.4Q,911.7,229.7
KR0071,흥국생명보험,X,생명보험,4,가정 및 경험 조정,2024.4Q,-2935.1,-1245.4
KR0071,흥국생명보험,X,생명보험,5,CSM 상각,2024.4Q,-2134.6,-536.9
KR0071,흥국생명보험,X,생명보험,6,기말 CSM,2024.4Q,22152.0,22152.0
KR0071,흥국생명보험,X,생명보험,1,기초 CSM,2025.1Q,22152.0,22152.0
KR0071,흥국생명보험,X,생명보험,2,신계약 CSM,2025.1Q,1122.8,1122.8
KR0071,흥국생명보험,X,생명보험,3,이자 부리,2025.1Q,225.9,225.9
KR0071,흥국생명보험,X,생명보험,4,가정 및 경험 조정,2025.1Q,324.3,324.3
KR0071,흥국생명보험,X,생명보험,5,CSM 상각,2025.1Q,-568.9,-568.9
KR0071,흥국생명보험,X,생명보험,6,기말 CSM,2025.1Q,23256.1,23256.1
KR0071,흥국생명보험,X,생명보험,1,기초 CSM,2025.2Q,22152.0,23256.1
KR0071,흥국생명보험,X,생명보험,2,신계약 CSM,2025.2Q,2306.5,1183.7
KR0071,흥국생명보험,X,생명보험,3,이자 부리,2025.2Q,464.4,238.5
KR0071,흥국생명보험,X,생명보험,4,가정 및 경험 조정,2025.2Q,282.9,-41.4
KR0071,흥국생명보험,X,생명보험,5,CSM 상각,2025.2Q,-1127.4,-558.5
KR0071,흥국생명보험,X,생명보험,6,기말 CSM,2025.2Q,24078.5,24078.5
KR0071,흥국생명보험,X,생명보험,1,기초 CSM,2025.3Q,22152.0,24078.5
KR0071,흥국생명보험,X,생명보험,2,신계약 CSM,2025.3Q,3870.3,1563.8
KR0071,흥국생명보험,X,생명보험,3,이자 부리,2025.3Q,712.6,248.2
KR0071,흥국생명보험,X,생명보험,4,가정 및 경험 조정,2025.3Q,-1542.6,-1825.5
KR0071,흥국생명보험,X,생명보험,5,CSM 상각,2025.3Q,-1664.1,-536.7
KR0071,흥국생명보험,X,생명보험,6,기말 CSM,2025.3Q,23528.2,23528.2
KR0071,흥국생명보험,X,생명보험,1,기초 CSM,2025.4Q,22152.0,23528.2
KR0071,흥국생명보험,X,생명보험,2,신계약 CSM,2025.4Q,5328.1,1457.8
KR0071,흥국생명보험,X,생명보험,3,이자 부리,2025.4Q,951.5,238.9
KR0071,흥국생명보험,X,생명보험,4,가정 및 경험 조정,2025.4Q,-1721.6,-179.0
KR0071,흥국생명보험,X,생명보험,5,CSM 상각,2025.4Q,-2215.2,-551.1
KR0071,흥국생명보험,X,생명보험,6,기말 CSM,2025.4Q,24494.8,24494.8
KR0071,흥국생명보험,X,생명보험,1,기초 CSM,2026.1Q,24494.8,24494.8
KR0071,흥국생명보험,X,생명보험,2,신계약 CSM,2026.1Q,1595.1,1595.1
KR0071,흥국생명보험,X,생명보험,3,이자 부리,2026.1Q,245.6,245.6
KR0071,흥국생명보험,X,생명보험,4,가정 및 경험 조정,2026.1Q,-241.7,-241.7
KR0071,흥국생명보험,X,생명보험,5,CSM 상각,2026.1Q,-554.7,-554.7
KR0071,흥국생명보험,X,생명보험,6,기말 CSM,2026.1Q,25539.1,25539.1
KR0071,흥국생명보험,X,생명보험,1,기초 CSM,2026.2Q,24494.8,25539.1
KR0071,흥국생명보험,X,생명보험,2,신계약 CSM,2026.2Q,2990.7,1395.6
KR0071,흥국생명보험,X,생명보험,3,이자 부리,2026.2Q,500.6,255.0
KR0071,흥국생명보험,X,생명보험,4,가정 및 경험 조정,2026.2Q,-1800.0,-1558.3
KR0071,흥국생명보험,X,생명보험,5,CSM 상각,2026.2Q,-1095.8,-541.1
KR0071,흥국생명보험,X,생명보험,6,기말 CSM,2026.2Q,25090.4,25090.4
KR0072,케이디비생명보험,X,생명보험,1,기초 CSM,2023.1Q,5239.4,5239.4
KR0072,케이디비생명보험,X,생명보험,2,신계약 CSM,2023.1Q,387.3,387.3
KR0072,케이디비생명보험,X,생명보험,3,이자 부리,2023.1Q,45.1,45.1
KR0072,케이디비생명보험,X,생명보험,4,가정 및 경험 조정,2023.1Q,-833.3,-833.3
KR0072,케이디비생명보험,X,생명보험,5,CSM 상각,2023.1Q,-111.25,-111.25
KR0072,케이디비생명보험,X,생명보험,6,기말 CSM,2023.1Q,4727.25,4727.25
KR0072,케이디비생명보험,X,생명보험,1,기초 CSM,2023.2Q,5239.4,4727.25
KR0072,케이디비생명보험,X,생명보험,2,신계약 CSM,2023.2Q,1174.0,786.7
KR0072,케이디비생명보험,X,생명보험,3,이자 부리,2023.2Q,90.0,44.9
KR0072,케이디비생명보험,X,생명보험,4,가정 및 경험 조정,2023.2Q,-685.55,147.75
KR0072,케이디비생명보험,X,생명보험,5,CSM 상각,2023.2Q,-234.15,-122.9
KR0072,케이디비생명보험,X,생명보험,6,기말 CSM,2023.2Q,5583.7,5583.7
KR0072,케이디비생명보험,X,생명보험,1,기초 CSM,2023.3Q,5239.4,5583.7
KR0072,케이디비생명보험,X,생명보험,2,신계약 CSM,2023.3Q,2210.7,1036.7
KR0072,케이디비생명보험,X,생명보험,3,이자 부리,2023.3Q,146.1,56.1
KR0072,케이디비생명보험,X,생명보험,4,가정 및 경험 조정,2023.3Q,-1912.9,-1227.35
KR0072,케이디비생명보험,X,생명보험,5,CSM 상각,2023.3Q,-352.5,-118.35
KR0072,케이디비생명보험,X,생명보험,6,기말 CSM,2023.3Q,5330.8,5330.8
KR0072,케이디비생명보험,X,생명보험,1,기초 CSM,2023.4Q,5239.4,5330.8
KR0072,케이디비생명보험,X,생명보험,2,신계약 CSM,2023.4Q,3023.1,812.4
KR0072,케이디비생명보험,X,생명보험,3,이자 부리,2023.4Q,183.4,37.3
KR0072,케이디비생명보험,X,생명보험,4,가정 및 경험 조정,2023.4Q,-2103.5,-190.6
KR0072,케이디비생명보험,X,생명보험,5,CSM 상각,2023.4Q,-512.0,-159.5
KR0072,케이디비생명보험,X,생명보험,6,기말 CSM,2023.4Q,5830.5,5830.5
KR0072,케이디비생명보험,X,생명보험,1,기초 CSM,2024.1Q,5830.5,5830.5
KR0072,케이디비생명보험,X,생명보험,2,신계약 CSM,2024.1Q,1238.1,1238.1
KR0072,케이디비생명보험,X,생명보험,3,이자 부리,2024.1Q,53.4,53.4
KR0072,케이디비생명보험,X,생명보험,4,가정 및 경험 조정,2024.1Q,-1132.3,-1132.3
KR0072,케이디비생명보험,X,생명보험,5,CSM 상각,2024.1Q,-135.3,-135.3
KR0072,케이디비생명보험,X,생명보험,6,기말 CSM,2024.1Q,5854.3,5854.3
KR0072,케이디비생명보험,X,생명보험,1,기초 CSM,2024.2Q,5830.5,5854.3
KR0072,케이디비생명보험,X,생명보험,2,신계약 CSM,2024.2Q,1876.5,638.4
KR0072,케이디비생명보험,X,생명보험,3,이자 부리,2024.2Q,104.3,50.9
KR0072,케이디비생명보험,X,생명보험,4,가정 및 경험 조정,2024.2Q,1764.7,2897.0
KR0072,케이디비생명보험,X,생명보험,5,CSM 상각,2024.2Q,-338.3,-203.0
KR0072,케이디비생명보험,X,생명보험,6,기말 CSM,2024.2Q,9237.7,9237.7
KR0072,케이디비생명보험,X,생명보험,1,기초 CSM,2024.3Q,5830.5,9237.7
KR0072,케이디비생명보험,X,생명보험,2,신계약 CSM,2024.3Q,2532.4,655.9
KR0072,케이디비생명보험,X,생명보험,3,이자 부리,2024.3Q,180.9,76.6
KR0072,케이디비생명보험,X,생명보험,4,가정 및 경험 조정,2024.3Q,1130.4,-634.3
KR0072,케이디비생명보험,X,생명보험,5,CSM 상각,2024.3Q,-536.8,-198.5
KR0072,케이디비생명보험,X,생명보험,6,기말 CSM,2024.3Q,9137.3,9137.3
KR0072,케이디비생명보험,X,생명보험,1,기초 CSM,2024.4Q,5830.5,9137.3
KR0072,케이디비생명보험,X,생명보험,2,신계약 CSM,2024.4Q,3282.2,749.8
KR0072,케이디비생명보험,X,생명보험,3,이자 부리,2024.4Q,256.8,75.9
KR0072,케이디비생명보험,X,생명보험,4,가정 및 경험 조정,2024.4Q,-8.6,-1139.0
KR0072,케이디비생명보험,X,생명보험,5,CSM 상각,2024.4Q,-710.5,-173.7
KR0072,케이디비생명보험,X,생명보험,6,기말 CSM,2024.4Q,8650.5,8650.5
KR0072,케이디비생명보험,X,생명보험,1,기초 CSM,2025.1Q,8650.5,8650.5
KR0072,케이디비생명보험,X,생명보험,2,신계약 CSM,2025.1Q,744.2,744.2
KR0072,케이디비생명보험,X,생명보험,3,이자 부리,2025.1Q,70.8,70.8
KR0072,케이디비생명보험,X,생명보험,4,가정 및 경험 조정,2025.1Q,-237.3,-237.3
KR0072,케이디비생명보험,X,생명보험,5,CSM 상각,2025.1Q,-181.0,-181.0
KR0072,케이디비생명보험,X,생명보험,6,기말 CSM,2025.1Q,9047.1,9047.1
KR0072,케이디비생명보험,X,생명보험,1,기초 CSM,2025.2Q,8650.5,9047.1
KR0072,케이디비생명보험,X,생명보험,2,신계약 CSM,2025.2Q,1250.7,506.5
KR0072,케이디비생명보험,X,생명보험,3,이자 부리,2025.2Q,142.5,71.7
KR0072,케이디비생명보험,X,생명보험,4,가정 및 경험 조정,2025.2Q,-528.4,-291.1
KR0072,케이디비생명보험,X,생명보험,5,CSM 상각,2025.2Q,-360.8,-179.8
KR0072,케이디비생명보험,X,생명보험,6,기말 CSM,2025.2Q,9154.4,9154.4
KR0072,케이디비생명보험,X,생명보험,1,기초 CSM,2025.3Q,8650.5,9154.4
KR0072,케이디비생명보험,X,생명보험,2,신계약 CSM,2025.3Q,1731.1,480.4
KR0072,케이디비생명보험,X,생명보험,3,이자 부리,2025.3Q,212.8,70.3
KR0072,케이디비생명보험,X,생명보험,4,가정 및 경험 조정,2025.3Q,-719.0,-190.6
KR0072,케이디비생명보험,X,생명보험,5,CSM 상각,2025.3Q,-543.8,-183.0
KR0072,케이디비생명보험,X,생명보험,6,기말 CSM,2025.3Q,9331.5,9331.5
KR0072,케이디비생명보험,X,생명보험,1,기초 CSM,2025.4Q,8650.4,9331.5
KR0072,케이디비생명보험,X,생명보험,2,신계약 CSM,2025.4Q,2337.9,606.8
KR0072,케이디비생명보험,X,생명보험,3,이자 부리,2025.4Q,283.2,70.4
KR0072,케이디비생명보험,X,생명보험,4,가정 및 경험 조정,2025.4Q,-2853.9,-2134.9
KR0072,케이디비생명보험,X,생명보험,5,CSM 상각,2025.4Q,-687.6,-143.8
KR0072,케이디비생명보험,X,생명보험,6,기말 CSM,2025.4Q,7730.1,7730.1
KR0072,케이디비생명보험,X,생명보험,1,기초 CSM,2026.1Q,7730.1,7730.1
KR0072,케이디비생명보험,X,생명보험,2,신계약 CSM,2026.1Q,573.9,573.9
KR0072,케이디비생명보험,X,생명보험,3,이자 부리,2026.1Q,52.0,52.0
KR0072,케이디비생명보험,X,생명보험,4,가정 및 경험 조정,2026.1Q,284.0,284.0
KR0072,케이디비생명보험,X,생명보험,5,CSM 상각,2026.1Q,-154.7,-154.7
KR0072,케이디비생명보험,X,생명보험,6,기말 CSM,2026.1Q,8485.3,8485.3
KR0072,케이디비생명보험,X,생명보험,1,기초 CSM,2026.2Q,7730.1,8485.3
KR0072,케이디비생명보험,X,생명보험,2,신계약 CSM,2026.2Q,1720.0,1146.1
KR0072,케이디비생명보험,X,생명보험,3,이자 부리,2026.2Q,109.2,57.2
KR0072,케이디비생명보험,X,생명보험,4,가정 및 경험 조정,2026.2Q,433.8,149.8
KR0072,케이디비생명보험,X,생명보험,5,CSM 상각,2026.2Q,-320.6,-165.9
KR0072,케이디비생명보험,X,생명보험,6,기말 CSM,2026.2Q,9672.5,9672.5
KR0073,교보생명보험,X,생명보험,1,기초 CSM,2023.1Q,46378.13,46378.13
KR0073,교보생명보험,X,생명보험,2,신계약 CSM,2023.1Q,3648.36,3648.36
KR0073,교보생명보험,X,생명보험,3,이자 부리,2023.1Q,6629.48,6629.48
KR0073,교보생명보험,X,생명보험,4,가정 및 경험 조정,2023.1Q,-5103.75,-5103.75
KR0073,교보생명보험,X,생명보험,5,CSM 상각,2023.1Q,-1045.67,-1045.67
KR0073,교보생명보험,X,생명보험,6,기말 CSM,2023.1Q,50506.55,50506.55
KR0073,교보생명보험,X,생명보험,1,기초 CSM,2023.2Q,46378.14,50506.55
KR0073,교보생명보험,X,생명보험,2,신계약 CSM,2023.2Q,6657.42,3009.06
KR0073,교보생명보험,X,생명보험,3,이자 부리,2023.2Q,7941.4,1311.92
KR0073,교보생명보험,X,생명보험,4,가정 및 경험 조정,2023.2Q,-6755.88,-1652.13
KR0073,교보생명보험,X,생명보험,5,CSM 상각,2023.2Q,-2119.58,-1073.91
KR0073,교보생명보험,X,생명보험,6,기말 CSM,2023.2Q,52101.5,52101.5
KR0073,교보생명보험,X,생명보험,1,기초 CSM,2023.3Q,46967.3,52101.5
KR0073,교보생명보험,X,생명보험,2,신계약 CSM,2023.3Q,10255.1,3597.68
KR0073,교보생명보험,X,생명보험,3,이자 부리,2023.3Q,5755.0,-2186.4
KR0073,교보생명보험,X,생명보험,4,가정 및 경험 조정,2023.3Q,4188.86,10944.74
KR0073,교보생명보험,X,생명보험,5,CSM 상각,2023.3Q,-3217.86,-1098.28
KR0073,교보생명보험,X,생명보험,6,기말 CSM,2023.3Q,63948.4,63948.4
KR0073,교보생명보험,X,생명보험,1,기초 CSM,2023.4Q,46967.3,63948.4
KR0073,교보생명보험,X,생명보험,2,신계약 CSM,2023.4Q,13728.9,3473.8
KR0073,교보생명보험,X,생명보험,3,이자 부리,2023.4Q,14574.1,8819.1
KR0073,교보생명보험,X,생명보험,4,가정 및 경험 조정,2023.4Q,-12650.9,-16839.76
KR0073,교보생명보험,X,생명보험,5,CSM 상각,2023.4Q,-4370.1,-1152.24
KR0073,교보생명보험,X,생명보험,6,기말 CSM,2023.4Q,58249.2,58249.2
KR0073,교보생명보험,X,생명보험,1,기초 CSM,2024.1Q,58249.2,58249.2
KR0073,교보생명보험,X,생명보험,2,신계약 CSM,2024.1Q,3933.9,3933.9
KR0073,교보생명보험,X,생명보험,3,이자 부리,2024.1Q,859.3,859.3
KR0073,교보생명보험,X,생명보험,4,가정 및 경험 조정,2024.1Q,301.4,301.4
KR0073,교보생명보험,X,생명보험,5,CSM 상각,2024.1Q,-1204.3,-1204.3
KR0073,교보생명보험,X,생명보험,6,기말 CSM,2024.1Q,62139.4,62139.4
KR0073,교보생명보험,X,생명보험,1,기초 CSM,2024.2Q,58249.2,62139.4
KR0073,교보생명보험,X,생명보험,2,신계약 CSM,2024.2Q,7046.4,3112.5
KR0073,교보생명보험,X,생명보험,3,이자 부리,2024.2Q,3991.7,3132.4
KR0073,교보생명보험,X,생명보험,4,가정 및 경험 조정,2024.2Q,-5613.5,-5914.9
KR0073,교보생명보험,X,생명보험,5,CSM 상각,2024.2Q,-2343.1,-1138.8
KR0073,교보생명보험,X,생명보험,6,기말 CSM,2024.2Q,61330.8,61330.8
KR0073,교보생명보험,X,생명보험,1,기초 CSM,2024.3Q,58249.2,61330.8
KR0073,교보생명보험,X,생명보험,2,신계약 CSM,2024.3Q,10532.3,3485.9
KR0073,교보생명보험,X,생명보험,3,이자 부리,2024.3Q,3242.4,-749.3
KR0073,교보생명보험,X,생명보험,4,가정 및 경험 조정,2024.3Q,-8306.3,-2692.8
KR0073,교보생명보험,X,생명보험,5,CSM 상각,2024.3Q,-4498.5,-2155.4
KR0073,교보생명보험,X,생명보험,6,기말 CSM,2024.3Q,59219.3,59219.3
KR0073,교보생명보험,X,생명보험,1,기초 CSM,2024.4Q,58249.2,59219.3
KR0073,교보생명보험,X,생명보험,2,신계약 CSM,2024.4Q,13715.7,3183.4
KR0073,교보생명보험,X,생명보험,3,이자 부리,2024.4Q,1033.7,-2208.7
KR0073,교보생명보험,X,생명보험,4,가정 및 경험 조정,2024.4Q,-2608.2,5698.1
KR0073,교보생명보험,X,생명보험,5,CSM 상각,2024.4Q,-6009.8,-1511.3
KR0073,교보생명보험,X,생명보험,6,기말 CSM,2024.4Q,64380.6,64380.6
KR0073,교보생명보험,X,생명보험,1,기초 CSM,2025.1Q,64380.6,64380.6
KR0073,교보생명보험,X,생명보험,2,신계약 CSM,2025.1Q,2573.0,2573.0
KR0073,교보생명보험,X,생명보험,3,이자 부리,2025.1Q,4489.2,4489.2
KR0073,교보생명보험,X,생명보험,4,가정 및 경험 조정,2025.1Q,-7993.1,-7993.1
KR0073,교보생명보험,X,생명보험,5,CSM 상각,2025.1Q,-1470.7,-1470.7
KR0073,교보생명보험,X,생명보험,6,기말 CSM,2025.1Q,61978.9,61978.9
KR0073,교보생명보험,X,생명보험,1,기초 CSM,2025.2Q,64380.6,61978.9
KR0073,교보생명보험,X,생명보험,2,신계약 CSM,2025.2Q,5320.1,2747.1
KR0073,교보생명보험,X,생명보험,3,이자 부리,2025.2Q,12197.0,7707.8
KR0073,교보생명보험,X,생명보험,4,가정 및 경험 조정,2025.2Q,-16568.3,-8575.2
KR0073,교보생명보험,X,생명보험,5,CSM 상각,2025.2Q,-2918.7,-1448.0
KR0073,교보생명보험,X,생명보험,6,기말 CSM,2025.2Q,62410.7,62410.7
KR0073,교보생명보험,X,생명보험,1,기초 CSM,2025.3Q,64380.6,62410.7
KR0073,교보생명보험,X,생명보험,2,신계약 CSM,2025.3Q,9303.5,3983.4
KR0073,교보생명보험,X,생명보험,3,이자 부리,2025.3Q,-5289.6,-17486.6
KR0073,교보생명보험,X,생명보험,4,가정 및 경험 조정,2025.3Q,-125.5,16442.8
KR0073,교보생명보험,X,생명보험,5,CSM 상각,2025.3Q,-4383.5,-1464.8
KR0073,교보생명보험,X,생명보험,6,기말 CSM,2025.3Q,63885.4,63885.4
KR0073,교보생명보험,X,생명보험,1,기초 CSM,2025.4Q,64380.6,63885.4
KR0073,교보생명보험,X,생명보험,2,신계약 CSM,2025.4Q,12781.3,3477.8
KR0073,교보생명보험,X,생명보험,3,이자 부리,2025.4Q,1865.5,7155.1
KR0073,교보생명보험,X,생명보험,4,가정 및 경험 조정,2025.4Q,-8037.9,-7912.4
KR0073,교보생명보험,X,생명보험,5,CSM 상각,2025.4Q,-5879.9,-1496.4
KR0073,교보생명보험,X,생명보험,6,기말 CSM,2025.4Q,65109.6,65109.6
KR0073,교보생명보험,X,생명보험,1,기초 CSM,2026.1Q,65109.6,65109.6
KR0073,교보생명보험,X,생명보험,2,신계약 CSM,2026.1Q,4171.6,4171.6
KR0073,교보생명보험,X,생명보험,3,이자 부리,2026.1Q,489.9,489.9
KR0073,교보생명보험,X,생명보험,4,가정 및 경험 조정,2026.1Q,-1105.5,-1105.5
KR0073,교보생명보험,X,생명보험,5,CSM 상각,2026.1Q,-1541.7,-1541.7
KR0073,교보생명보험,X,생명보험,6,기말 CSM,2026.1Q,67123.9,67123.9
KR0073,교보생명보험,X,생명보험,1,기초 CSM,2026.2Q,65109.6,67123.9
KR0073,교보생명보험,X,생명보험,2,신계약 CSM,2026.2Q,8060.0,3888.4
KR0073,교보생명보험,X,생명보험,3,이자 부리,2026.2Q,992.9,503.0
KR0073,교보생명보험,X,생명보험,4,가정 및 경험 조정,2026.2Q,-1726.8,-621.3
KR0073,교보생명보험,X,생명보험,5,CSM 상각,2026.2Q,-3185.5,-1643.8
KR0073,교보생명보험,X,생명보험,6,기말 CSM,2026.2Q,69250.1,69250.1
KR0074,라이나생명보험,X,생명보험,1,기초 CSM,2023.4Q,35264.0,
KR0074,라이나생명보험,X,생명보험,2,신계약 CSM,2023.4Q,5732.7,
KR0074,라이나생명보험,X,생명보험,3,이자 부리,2023.4Q,1145.2,
KR0074,라이나생명보험,X,생명보험,4,가정 및 경험 조정,2023.4Q,-5409.0,
KR0074,라이나생명보험,X,생명보험,5,CSM 상각,2023.4Q,-4431.3,
KR0074,라이나생명보험,X,생명보험,6,기말 CSM,2023.4Q,32301.6,32301.6
KR0074,라이나생명보험,X,생명보험,1,기초 CSM,2024.4Q,32301.6,
KR0074,라이나생명보험,X,생명보험,2,신계약 CSM,2024.4Q,5366.5,
KR0074,라이나생명보험,X,생명보험,3,이자 부리,2024.4Q,1091.1,
KR0074,라이나생명보험,X,생명보험,4,가정 및 경험 조정,2024.4Q,-7137.2,
KR0074,라이나생명보험,X,생명보험,5,CSM 상각,2024.4Q,-3973.5,
KR0074,라이나생명보험,X,생명보험,6,기말 CSM,2024.4Q,27648.6,27648.6
KR0074,라이나생명보험,X,생명보험,1,기초 CSM,2025.4Q,27648.6,
KR0074,라이나생명보험,X,생명보험,2,신계약 CSM,2025.4Q,4618.4,
KR0074,라이나생명보험,X,생명보험,3,이자 부리,2025.4Q,916.0,
KR0074,라이나생명보험,X,생명보험,4,가정 및 경험 조정,2025.4Q,-6108.1,
KR0074,라이나생명보험,X,생명보험,5,CSM 상각,2025.4Q,-3314.4,
KR0074,라이나생명보험,X,생명보험,6,기말 CSM,2025.4Q,23760.6,23760.6
KR0075,비엔피파리바카디프생명보험,X,생명보험,1,기초 CSM,2024.4Q,341.909,
KR0075,비엔피파리바카디프생명보험,X,생명보험,2,신계약 CSM,2024.4Q,9.831,
KR0075,비엔피파리바카디프생명보험,X,생명보험,3,이자 부리,2024.4Q,5.678,
KR0075,비엔피파리바카디프생명보험,X,생명보험,4,가정 및 경험 조정,2024.4Q,-5.801,
KR0075,비엔피파리바카디프생명보험,X,생명보험,5,CSM 상각,2024.4Q,-62.861,
KR0075,비엔피파리바카디프생명보험,X,생명보험,6,기말 CSM,2024.4Q,288.756,288.756
KR0075,비엔피파리바카디프생명보험,X,생명보험,1,기초 CSM,2025.4Q,288.756,
KR0075,비엔피파리바카디프생명보험,X,생명보험,2,신계약 CSM,2025.4Q,12.847,
KR0075,비엔피파리바카디프생명보험,X,생명보험,3,이자 부리,2025.4Q,5.481,
KR0075,비엔피파리바카디프생명보험,X,생명보험,4,가정 및 경험 조정,2025.4Q,56.296,
KR0075,비엔피파리바카디프생명보험,X,생명보험,5,CSM 상각,2025.4Q,-63.795,
KR0075,비엔피파리바카디프생명보험,X,생명보험,6,기말 CSM,2025.4Q,299.584,299.584
KR0076,아이엠라이프생명보험,X,생명보험,1,기초 CSM,2023.4Q,6757.9,
KR0076,아이엠라이프생명보험,X,생명보험,2,신계약 CSM,2023.4Q,2489.3,
KR0076,아이엠라이프생명보험,X,생명보험,3,이자 부리,2023.4Q,198.0,
KR0076,아이엠라이프생명보험,X,생명보험,4,가정 및 경험 조정,2023.4Q,-1874.2,
KR0076,아이엠라이프생명보험,X,생명보험,5,CSM 상각,2023.4Q,,
KR0076,아이엠라이프생명보험,X,생명보험,6,기말 CSM,2023.4Q,7571.0,7571.0
KR0076,아이엠라이프생명보험,X,생명보험,1,기초 CSM,2024.4Q,7571.0,
KR0076,아이엠라이프생명보험,X,생명보험,2,신계약 CSM,2024.4Q,1356.6,
KR0076,아이엠라이프생명보험,X,생명보험,3,이자 부리,2024.4Q,203.6,
KR0076,아이엠라이프생명보험,X,생명보험,4,가정 및 경험 조정,2024.4Q,-1521.5,
KR0076,아이엠라이프생명보험,X,생명보험,5,CSM 상각,2024.4Q,-549.2,
KR0076,아이엠라이프생명보험,X,생명보험,6,기말 CSM,2024.4Q,7060.5,7060.5
KR0076,아이엠라이프생명보험,X,생명보험,1,기초 CSM,2025.4Q,7060.5,
KR0076,아이엠라이프생명보험,X,생명보험,2,신계약 CSM,2025.4Q,1599.8,
KR0076,아이엠라이프생명보험,X,생명보험,3,이자 부리,2025.4Q,186.9,
KR0076,아이엠라이프생명보험,X,생명보험,4,가정 및 경험 조정,2025.4Q,-689.1,
KR0076,아이엠라이프생명보험,X,생명보험,5,CSM 상각,2025.4Q,-537.9,
KR0076,아이엠라이프생명보험,X,생명보험,6,기말 CSM,2025.4Q,7620.3,7620.3
KR0079,미래에셋생명보험,085620,생명보험,1,기초 CSM,2023.2Q,19792.7,20068.56
KR0079,미래에셋생명보험,085620,생명보험,2,신계약 CSM,2023.2Q,1261.5,689.03
KR0079,미래에셋생명보험,085620,생명보험,3,이자 부리,2023.2Q,221.2,105.2
KR0079,미래에셋생명보험,085620,생명보험,4,가정 및 경험 조정,2023.2Q,685.2,579.92
KR0079,미래에셋생명보험,085620,생명보험,5,CSM 상각,2023.2Q,-1023.8,-503.66
KR0079,미래에셋생명보험,085620,생명보험,6,기말 CSM,2023.2Q,20936.8,20936.8
KR0079,미래에셋생명보험,085620,생명보험,1,기초 CSM,2023.3Q,19792.7,20936.8
